EventTime,Origin,Destination,replicate,Continent_origin,Continent_dest,date,month,Region_origin,Region_dest,biweek,Region_origin2,Region_dest2
2021.57026,Republic of the Congo,Angola,7,,Africa,2021-07-28,2021-07-01,,Southern Africa,2021-07-25,,Southern Africa
2021.48599,Portugal,Angola,7,Europe,Africa,2021-06-27,2021-06-01,Western Europe,Southern Africa,2021-06-27,Western Europe,Southern Africa
2021.73694,Portugal,Angola,7,Europe,Africa,2021-09-26,2021-09-01,Western Europe,Southern Africa,2021-09-19,Western Europe,Southern Africa
2021.68764,Portugal,Angola,7,Europe,Africa,2021-09-08,2021-09-01,Western Europe,Southern Africa,2021-09-05,Western Europe,Southern Africa
2021.68764,Portugal,Angola,7,Europe,Africa,2021-09-08,2021-09-01,Western Europe,Southern Africa,2021-09-05,Western Europe,Southern Africa
2021.70132,Bangladesh,Angola,7,Asia,Africa,2021-09-13,2021-09-01,India+,Southern Africa,2021-09-05,India+,Southern Africa
2021.52325,Portugal,Angola,7,Europe,Africa,2021-07-10,2021-07-01,Western Europe,Southern Africa,2021-06-27,Western Europe,Southern Africa
2021.71502,Portugal,Angola,7,Europe,Africa,2021-09-18,2021-09-01,Western Europe,Southern Africa,2021-09-05,Western Europe,Southern Africa
2021.53421,Portugal,Angola,7,Europe,Africa,2021-07-14,2021-07-01,Western Europe,Southern Africa,2021-07-11,Western Europe,Southern Africa
2021.546,Nigeria,Angola,7,Africa,Africa,2021-07-19,2021-07-01,Western Africa,Southern Africa,2021-07-11,Western Africa,Southern Africa
2021.70132,Portugal,Angola,7,Europe,Africa,2021-09-13,2021-09-01,Western Europe,Southern Africa,2021-09-05,Western Europe,Southern Africa
2021.48488,Zambia,Angola,7,Africa,Africa,2021-06-26,2021-06-01,Southern Africa,Southern Africa,2021-06-13,Southern Africa,Southern Africa
2021.67393,Zambia,Angola,7,Africa,Africa,2021-09-03,2021-09-01,Southern Africa,Southern Africa,2021-08-22,Southern Africa,Southern Africa
2021.38766,Zambia,Angola,7,Africa,Africa,2021-05-22,2021-05-01,Southern Africa,Southern Africa,2021-05-16,Southern Africa,Southern Africa
2021.70682,Zambia,Angola,7,Africa,Africa,2021-09-15,2021-09-01,Southern Africa,Southern Africa,2021-09-05,Southern Africa,Southern Africa
2021.31496,South Africa,Angola,7,Africa,Africa,2021-04-25,2021-04-01,Southern Africa,Southern Africa,2021-04-18,Southern Africa,Southern Africa
2021.526,Namibia,Angola,7,Africa,Africa,2021-07-11,2021-07-01,Southern Africa,Southern Africa,2021-07-11,Southern Africa,Southern Africa
2021.6712,Namibia,Angola,7,Africa,Africa,2021-09-02,2021-09-01,Southern Africa,Southern Africa,2021-08-22,Southern Africa,Southern Africa
2021.5123,Namibia,Angola,7,Africa,Africa,2021-07-06,2021-07-01,Southern Africa,Southern Africa,2021-06-27,Southern Africa,Southern Africa
2021.72873,Namibia,Angola,7,Africa,Africa,2021-09-23,2021-09-01,Southern Africa,Southern Africa,2021-09-19,Southern Africa,Southern Africa
2021.50333,Namibia,Angola,7,Africa,Africa,2021-07-03,2021-07-01,Southern Africa,Southern Africa,2021-06-27,Southern Africa,Southern Africa
2021.63864,Namibia,Angola,7,Africa,Africa,2021-08-22,2021-08-01,Southern Africa,Southern Africa,2021-08-22,Southern Africa,Southern Africa
2021.36853,Namibia,Angola,7,Africa,Africa,2021-05-15,2021-05-01,Southern Africa,Southern Africa,2021-05-02,Southern Africa,Southern Africa
2021.4873,Namibia,Angola,7,Africa,Africa,2021-06-27,2021-06-01,Southern Africa,Southern Africa,2021-06-27,Southern Africa,Southern Africa
2021.75066,Namibia,Angola,7,Africa,Africa,2021-10-01,2021-10-01,Southern Africa,Southern Africa,2021-09-19,Southern Africa,Southern Africa
2021.35472,Namibia,Angola,7,Africa,Africa,2021-05-10,2021-05-01,Southern Africa,Southern Africa,2021-05-02,Southern Africa,Southern Africa
2021.73694,South Africa,Angola,7,Africa,Africa,2021-09-26,2021-09-01,Southern Africa,Southern Africa,2021-09-19,Southern Africa,Southern Africa
2021.70681,South Africa,Angola,7,Africa,Africa,2021-09-15,2021-09-01,Southern Africa,Southern Africa,2021-09-05,Southern Africa,Southern Africa
2021.70954,Namibia,Angola,7,Africa,Africa,2021-09-16,2021-09-01,Southern Africa,Southern Africa,2021-09-05,Southern Africa,Southern Africa
2021.74242,Namibia,Angola,7,Africa,Africa,2021-09-28,2021-09-01,Southern Africa,Southern Africa,2021-09-19,Southern Africa,Southern Africa
2021.47657,Namibia,Angola,7,Africa,Africa,2021-06-23,2021-06-01,Southern Africa,Southern Africa,2021-06-13,Southern Africa,Southern Africa
2021.7479,Namibia,Angola,7,Africa,Africa,2021-09-30,2021-09-01,Southern Africa,Southern Africa,2021-09-19,Southern Africa,Southern Africa
2021.73969,Namibia,Angola,7,Africa,Africa,2021-09-27,2021-09-01,Southern Africa,Southern Africa,2021-09-19,Southern Africa,Southern Africa
2021.67841,Namibia,Angola,7,Africa,Africa,2021-09-05,2021-09-01,Southern Africa,Southern Africa,2021-09-05,Southern Africa,Southern Africa
2021.51228,Namibia,Angola,7,Africa,Africa,2021-07-06,2021-07-01,Southern Africa,Southern Africa,2021-06-27,Southern Africa,Southern Africa
2021.53903,Namibia,Angola,7,Africa,Africa,2021-07-16,2021-07-01,Southern Africa,Southern Africa,2021-07-11,Southern Africa,Southern Africa
2021.47033,Namibia,Angola,7,Africa,Africa,2021-06-21,2021-06-01,Southern Africa,Southern Africa,2021-06-13,Southern Africa,Southern Africa
2021.73148,South Africa,Angola,7,Africa,Africa,2021-09-24,2021-09-01,Southern Africa,Southern Africa,2021-09-19,Southern Africa,Southern Africa
2021.6712,Botswana,Angola,7,Africa,Africa,2021-09-02,2021-09-01,Southern Africa,Southern Africa,2021-08-22,Southern Africa,Southern Africa
2021.50682,Portugal,Angola,7,Europe,Africa,2021-07-04,2021-07-01,Western Europe,Southern Africa,2021-06-27,Western Europe,Southern Africa
2021.50681,Portugal,Angola,7,Europe,Africa,2021-07-04,2021-07-01,Western Europe,Southern Africa,2021-06-27,Western Europe,Southern Africa
2021.57532,Portugal,Angola,7,Europe,Africa,2021-07-29,2021-07-01,Western Europe,Southern Africa,2021-07-25,Western Europe,Southern Africa
2021.61369,Portugal,Angola,7,Europe,Africa,2021-08-12,2021-08-01,Western Europe,Southern Africa,2021-08-08,Western Europe,Southern Africa
2021.07394,Portugal,Angola,8,Europe,Africa,2021-01-27,2021-01-01,Western Europe,Southern Africa,2021-01-24,Western Europe,Southern Africa
2021.12051,Democratic Republic of the Congo,Angola,8,,Africa,2021-02-13,2021-02-01,,Southern Africa,2021-02-07,,Southern Africa
2021.063,Portugal,Angola,8,Europe,Africa,2021-01-23,2021-01-01,Western Europe,Southern Africa,2021-01-10,Western Europe,Southern Africa
2020.87843,Portugal,Angola,8,Europe,Africa,2020-11-17,2020-11-01,Western Europe,Southern Africa,2020-11-15,Western Europe,Southern Africa
2020.97938,Portugal,Angola,8,Europe,Africa,2020-12-24,2020-12-01,Western Europe,Southern Africa,2020-12-13,Western Europe,Southern Africa
2021.28765,Portugal,Angola,8,Europe,Africa,2021-04-15,2021-04-01,Western Europe,Southern Africa,2021-04-04,Western Europe,Southern Africa
2021.0411,Kuwait,Angola,8,Asia,Africa,2021-01-16,2021-01-01,Middle East,Southern Africa,2021-01-10,Middle East,Southern Africa
2021.23834,Portugal,Angola,8,Europe,Africa,2021-03-28,2021-03-01,Western Europe,Southern Africa,2021-03-21,Western Europe,Southern Africa
2021.14519,Portugal,Angola,8,Europe,Africa,2021-02-22,2021-02-01,Western Europe,Southern Africa,2021-02-21,Western Europe,Southern Africa
2021.04107,Portugal,Angola,8,Europe,Africa,2021-01-15,2021-01-01,Western Europe,Southern Africa,2021-01-10,Western Europe,Southern Africa
2021.24654,Portugal,Angola,8,Europe,Africa,2021-03-31,2021-03-01,Western Europe,Southern Africa,2021-03-21,Western Europe,Southern Africa
2021.07699,Portugal,Angola,8,Europe,Africa,2021-01-29,2021-01-01,Western Europe,Southern Africa,2021-01-24,Western Europe,Southern Africa
2021.23834,Guinea,Angola,8,Africa,Africa,2021-03-28,2021-03-01,Western Africa,Southern Africa,2021-03-21,Western Africa,Southern Africa
2021.1741,Portugal,Angola,8,Europe,Africa,2021-03-05,2021-03-01,Western Europe,Southern Africa,2021-02-21,Western Europe,Southern Africa
2021.46301,Portugal,Angola,8,Europe,Africa,2021-06-18,2021-06-01,Western Europe,Southern Africa,2021-06-13,Western Europe,Southern Africa
2020.93101,Portugal,Angola,8,Europe,Africa,2020-12-06,2020-12-01,Western Europe,Southern Africa,2020-11-29,Western Europe,Southern Africa
2021.28765,USA,Angola,8,,Africa,2021-04-15,2021-04-01,,Southern Africa,2021-04-04,,Southern Africa
2021.14519,Czech Republic,Angola,8,,Africa,2021-02-22,2021-02-01,,Southern Africa,2021-02-21,,Southern Africa
2021.29314,Portugal,Angola,8,Europe,Africa,2021-04-17,2021-04-01,Western Europe,Southern Africa,2021-04-04,Western Europe,Southern Africa
2021.47946,Republic of the Congo,Angola,8,,Africa,2021-06-25,2021-06-01,,Southern Africa,2021-06-13,,Southern Africa
2021.50136,Portugal,Angola,8,Europe,Africa,2021-07-02,2021-07-01,Western Europe,Southern Africa,2021-06-27,Western Europe,Southern Africa
2021.06344,Portugal,Angola,8,Europe,Africa,2021-01-24,2021-01-01,Western Europe,Southern Africa,2021-01-24,Western Europe,Southern Africa
2021.05469,South Africa,Angola,8,Africa,Africa,2021-01-20,2021-01-01,Southern Africa,Southern Africa,2021-01-10,Southern Africa,Southern Africa
2020.79381,Democratic Republic of the Congo,Angola,8,,Africa,2020-10-17,2020-10-01,,Southern Africa,2020-10-04,,Southern Africa
2020.89447,South Africa,Angola,8,Africa,Africa,2020-11-23,2020-11-01,Southern Africa,Southern Africa,2020-11-15,Southern Africa,Southern Africa
2020.93412,Brazil,Angola,8,South America,Africa,2020-12-07,2020-12-01,Brazil,Southern Africa,2020-11-29,Brazil,Southern Africa
2021.22194,Brazil,Angola,8,South America,Africa,2021-03-23,2021-03-01,Brazil,Southern Africa,2021-03-21,Brazil,Southern Africa
2020.57144,Portugal,Angola,8,Europe,Africa,2020-07-28,2020-07-01,Western Europe,Southern Africa,2020-07-26,Western Europe,Southern Africa
2020.51528,Portugal,Angola,8,Europe,Africa,2020-07-07,2020-07-01,Western Europe,Southern Africa,2020-06-28,Western Europe,Southern Africa
2021.15218,Benin,Angola,8,Africa,Africa,2021-02-25,2021-02-01,Western Africa,Southern Africa,2021-02-21,Western Africa,Southern Africa
2021.1334,Benin,Angola,8,Africa,Africa,2021-02-18,2021-02-01,Western Africa,Southern Africa,2021-02-07,Western Africa,Southern Africa
2021.21615,Benin,Angola,8,Africa,Africa,2021-03-20,2021-03-01,Western Africa,Southern Africa,2021-03-07,Western Africa,Southern Africa
2021.24383,Benin,Angola,8,Africa,Africa,2021-03-30,2021-03-01,Western Africa,Southern Africa,2021-03-21,Western Africa,Southern Africa
2021.18742,Republic of the Congo,Angola,8,,Africa,2021-03-10,2021-03-01,,Southern Africa,2021-03-07,,Southern Africa
2020.56448,Democratic Republic of the Congo,Angola,8,,Africa,2020-07-25,2020-07-01,,Southern Africa,2020-07-12,,Southern Africa
2021.14712,Republic of the Congo,Angola,8,,Africa,2021-02-23,2021-02-01,,Southern Africa,2021-02-21,,Southern Africa
2021.17983,Democratic Republic of the Congo,Angola,8,,Africa,2021-03-07,2021-03-01,,Southern Africa,2021-03-07,,Southern Africa
2020.29099,South Africa,Angola,8,Africa,Africa,2020-04-16,2020-04-01,Southern Africa,Southern Africa,2020-04-05,Southern Africa,Southern Africa
2021.09312,Portugal,Angola,8,Europe,Africa,2021-02-03,2021-02-01,Western Europe,Southern Africa,2021-01-24,Western Europe,Southern Africa
2021.13147,Portugal,Angola,8,Europe,Africa,2021-02-17,2021-02-01,Western Europe,Southern Africa,2021-02-07,Western Europe,Southern Africa
2021.02736,Portugal,Angola,8,Europe,Africa,2021-01-10,2021-01-01,Western Europe,Southern Africa,2021-01-10,Western Europe,Southern Africa
2021.063,Portugal,Angola,8,Europe,Africa,2021-01-23,2021-01-01,Western Europe,Southern Africa,2021-01-10,Western Europe,Southern Africa
2021.05477,United Kingdom,Angola,8,Europe,Africa,2021-01-20,2021-01-01,Western Europe,Southern Africa,2021-01-10,Western Europe,Southern Africa
2021.10683,Portugal,Angola,8,Europe,Africa,2021-02-08,2021-02-01,Western Europe,Southern Africa,2021-02-07,Western Europe,Southern Africa
2020.85437,Togo,Angola,8,Africa,Africa,2020-11-08,2020-11-01,Western Africa,Southern Africa,2020-11-01,Western Africa,Southern Africa
2021.09314,USA,Angola,8,,Africa,2021-02-03,2021-02-01,,Southern Africa,2021-01-24,,Southern Africa
2020.93442,Botswana,Angola,8,Africa,Africa,2020-12-07,2020-12-01,Southern Africa,Southern Africa,2020-11-29,Southern Africa,Southern Africa
2021.03035,Burkina Faso,Angola,8,Africa,Africa,2021-01-12,2021-01-01,Western Africa,Southern Africa,2021-01-10,Western Africa,Southern Africa
2021.08217,Burkina Faso,Angola,8,Africa,Africa,2021-01-30,2021-01-01,Western Africa,Southern Africa,2021-01-24,Western Africa,Southern Africa
2021.07393,Portugal,Angola,8,Europe,Africa,2021-01-27,2021-01-01,Western Europe,Southern Africa,2021-01-24,Western Europe,Southern Africa
2021.06297,Portugal,Angola,8,Europe,Africa,2021-01-23,2021-01-01,Western Europe,Southern Africa,2021-01-10,Western Europe,Southern Africa
2021.03835,South Africa,Angola,8,Africa,Africa,2021-01-14,2021-01-01,Southern Africa,Southern Africa,2021-01-10,Southern Africa,Southern Africa
2021.07085,South Africa,Angola,8,Africa,Africa,2021-01-26,2021-01-01,Southern Africa,Southern Africa,2021-01-24,Southern Africa,Southern Africa
2021.01369,South Africa,Angola,8,Africa,Africa,2021-01-05,2021-01-01,Southern Africa,Southern Africa,2020-12-27,Southern Africa,Southern Africa
2021.22466,South Africa,Angola,8,Africa,Africa,2021-03-24,2021-03-01,Southern Africa,Southern Africa,2021-03-21,Southern Africa,Southern Africa
2021.22739,South Africa,Angola,8,Africa,Africa,2021-03-24,2021-03-01,Southern Africa,Southern Africa,2021-03-21,Southern Africa,Southern Africa
2020.93205,South Africa,Angola,8,Africa,Africa,2020-12-07,2020-12-01,Southern Africa,Southern Africa,2020-11-29,Southern Africa,Southern Africa
2020.62772,South Africa,Angola,8,Africa,Africa,2020-08-17,2020-08-01,Southern Africa,Southern Africa,2020-08-09,Southern Africa,Southern Africa
2020.575,South Africa,Angola,8,Africa,Africa,2020-07-29,2020-07-01,Southern Africa,Southern Africa,2020-07-26,Southern Africa,Southern Africa
2020.92349,Zimbabwe,Angola,8,Africa,Africa,2020-12-03,2020-12-01,Southern Africa,Southern Africa,2020-11-29,Southern Africa,Southern Africa
2020.77322,South Africa,Angola,8,Africa,Africa,2020-10-09,2020-10-01,Southern Africa,Southern Africa,2020-10-04,Southern Africa,Southern Africa
2020.78688,South Africa,Angola,8,Africa,Africa,2020-10-14,2020-10-01,Southern Africa,Southern Africa,2020-10-04,Southern Africa,Southern Africa
2021.04295,South Africa,Angola,8,Africa,Africa,2021-01-16,2021-01-01,Southern Africa,Southern Africa,2021-01-10,Southern Africa,Southern Africa
2021.16712,Zimbabwe,Angola,8,Africa,Africa,2021-03-02,2021-03-01,Southern Africa,Southern Africa,2021-02-21,Southern Africa,Southern Africa
2021.16206,Zimbabwe,Angola,8,Africa,Africa,2021-03-01,2021-03-01,Southern Africa,Southern Africa,2021-02-21,Southern Africa,Southern Africa
2020.78688,South Africa,Angola,8,Africa,Africa,2020-10-14,2020-10-01,Southern Africa,Southern Africa,2020-10-04,Southern Africa,Southern Africa
2021.14651,South Africa,Angola,8,Africa,Africa,2021-02-23,2021-02-01,Southern Africa,Southern Africa,2021-02-21,Southern Africa,Southern Africa
2021.21095,South Africa,Angola,8,Africa,Africa,2021-03-18,2021-03-01,Southern Africa,Southern Africa,2021-03-07,Southern Africa,Southern Africa
2020.93716,South Africa,Angola,8,Africa,Africa,2020-12-09,2020-12-01,Southern Africa,Southern Africa,2020-11-29,Southern Africa,Southern Africa
2020.69439,South Africa,Angola,8,Africa,Africa,2020-09-11,2020-09-01,Southern Africa,Southern Africa,2020-09-06,Southern Africa,Southern Africa
2021.04109,Zambia,Angola,8,Africa,Africa,2021-01-15,2021-01-01,Southern Africa,Southern Africa,2021-01-10,Southern Africa,Southern Africa
2021.45478,Zambia,Angola,8,Africa,Africa,2021-06-15,2021-06-01,Southern Africa,Southern Africa,2021-06-13,Southern Africa,Southern Africa
2021.13197,South Africa,Angola,8,Africa,Africa,2021-02-18,2021-02-01,Southern Africa,Southern Africa,2021-02-07,Southern Africa,Southern Africa
2021.14285,Zimbabwe,Angola,8,Africa,Africa,2021-02-22,2021-02-01,Southern Africa,Southern Africa,2021-02-21,Southern Africa,Southern Africa
2021.0767,South Africa,Angola,8,Africa,Africa,2021-01-28,2021-01-01,Southern Africa,Southern Africa,2021-01-24,Southern Africa,Southern Africa
2021.27944,Democratic Republic of the Congo,Angola,8,,Africa,2021-04-12,2021-04-01,,Southern Africa,2021-04-04,,Southern Africa
2021.13192,South Africa,Angola,8,Africa,Africa,2021-02-18,2021-02-01,Southern Africa,Southern Africa,2021-02-07,Southern Africa,Southern Africa
2021.07945,South Africa,Angola,8,Africa,Africa,2021-01-29,2021-01-01,Southern Africa,Southern Africa,2021-01-24,Southern Africa,Southern Africa
2021.16713,South Africa,Angola,8,Africa,Africa,2021-03-03,2021-03-01,Southern Africa,Southern Africa,2021-02-21,Southern Africa,Southern Africa
2020.90722,South Africa,Angola,8,Africa,Africa,2020-11-28,2020-11-01,Southern Africa,Southern Africa,2020-11-15,Southern Africa,Southern Africa
2020.92768,South Africa,Angola,8,Africa,Africa,2020-12-05,2020-12-01,Southern Africa,Southern Africa,2020-11-29,Southern Africa,Southern Africa
2021.17609,South Africa,Angola,8,Africa,Africa,2021-03-06,2021-03-01,Southern Africa,Southern Africa,2021-02-21,Southern Africa,Southern Africa
2020.93716,South Africa,Angola,8,Africa,Africa,2020-12-09,2020-12-01,Southern Africa,Southern Africa,2020-11-29,Southern Africa,Southern Africa
2021.0767,South Africa,Angola,8,Africa,Africa,2021-01-28,2021-01-01,Southern Africa,Southern Africa,2021-01-24,Southern Africa,Southern Africa
2021.18904,South Africa,Angola,8,Africa,Africa,2021-03-10,2021-03-01,Southern Africa,Southern Africa,2021-03-07,Southern Africa,Southern Africa
2021.07671,South Africa,Angola,8,Africa,Africa,2021-01-28,2021-01-01,Southern Africa,Southern Africa,2021-01-24,Southern Africa,Southern Africa
2021.4904,South Africa,Angola,8,Africa,Africa,2021-06-28,2021-06-01,Southern Africa,Southern Africa,2021-06-27,Southern Africa,Southern Africa
2021.10683,South Africa,Angola,8,Africa,Africa,2021-02-08,2021-02-01,Southern Africa,Southern Africa,2021-02-07,Southern Africa,Southern Africa
2021.16436,South Africa,Angola,8,Africa,Africa,2021-03-01,2021-03-01,Southern Africa,Southern Africa,2021-02-21,Southern Africa,Southern Africa
2020.96016,South Africa,Angola,8,Africa,Africa,2020-12-17,2020-12-01,Southern Africa,Southern Africa,2020-12-13,Southern Africa,Southern Africa
2021.57532,South Africa,Angola,8,Africa,Africa,2021-07-29,2021-07-01,Southern Africa,Southern Africa,2021-07-25,Southern Africa,Southern Africa
2021.13697,South Africa,Angola,8,Africa,Africa,2021-02-19,2021-02-01,Southern Africa,Southern Africa,2021-02-07,Southern Africa,Southern Africa
